Student_ID,Subject,Assignment_Name,Due_Date,Status,Grade_Feedback,Guardian_Signature
S01706,Arabic,Walk Avoid Its.,2024-11-17, Done ,D,Yes
S11178,Math,Perhaps Plant.,2024-12-10, Done ,A+,No
S04663,English,Leader Bit Away.,2024-11-23,Not Done,A,Yes
S04283,Geography,Meeting Ten Serve.,2024-09-20, Done ,B-,-
S00728,Science,Very Challenge Field.,2024-12-01,Pending,C,No
S09120,Geography,Show Current.,2025-02-05,Not Done,A+,-
S04664,Math,Threat With.,2025-02-19,Not Done,D,Yes
S08928,Arabic,Project Ask.,2024-12-18,Done,D,Yes
S10290,Arabic,Language Foreign Have Finally.,2024-09-27,Done,F,Yes
S05572,Geography,Street Huge Act.,2025-01-18,Pending,B,No
S11362,Science,Audience Economy Indicate.,2024-10-17,Not Done,A+,-
S12060,History,The Network Create.,2024-09-10,Done,C,Yes
S06634,History,Increase Rate Red.,2025-01-20, Done ,B,No
S04846,English,Civil Office Lot.,2024-10-18, Done ,B,Yes
S02708,Science,This Drug.,2025-01-09,Done,A,-
S11977,English,Personal Pretty.,2025-03-09,Pending,C-,-
S02230,Math,Street Official Edge.,2025-02-27,Done,B-,Yes
S12005,Arabic,Politics Fund.,2024-09-19,Not Done,A+,Yes
S10017,Math,Ball Possible Left Water.,2024-10-22, Done ,C,No
S00409,Math,Pass Decide.,2024-10-15,Done,C,No
S10838,History,Store Discuss Appear.,2024-11-05,Not Done,A,Yes
S05620,Math,Business Month.,2025-01-04,Not Done,A+,No
S05954,Science,Thus Letter.,2025-02-23,Done,A+,No
S01467,Geography,Short Special.,2024-11-03,Pending,C-,Yes
S11783,Math,Example Son Step Community.,2025-01-10,Pending,C,No
S11296,Geography,Now Paper.,2025-05-03,Not Done,C-,-
S04899,Arabic,Suggest Smile.,2024-10-08,Pending,B-,No
S05819,Geography,Guy Skill Woman Similar.,2024-12-23,Done,A+,-
S08586,Science,Maybe Despite Collection Lose.,2024-09-19,Pending,A+,-
S02925,Arabic,Great Speech Group Modern.,2025-02-10,Done,C,-
S09105,History,Herself Such Reveal.,2024-11-10,Not Done,D,-
S01432,English,Time Create.,2025-03-01, Done ,A+,No
S06663,History,Her Staff Well.,2024-09-22, Done ,C,-
S05676,Science,Management Drug Start.,2025-02-18, Done ,A,-
S07542,Science,Attack Get.,2024-12-06,Done,C,-
S08880,Science,Party Phone Hard.,2024-10-30, Done ,C-,Yes
S03760,Math,Social Nearly.,2024-12-31,Done,D,Yes
S02172,History,A Control Century.,2024-10-10,Done,A,-
S11088,Science,So For.,2024-10-12,Pending,F,-
S07496,History,Middle Develop Law Certainly.,2025-02-26,Done,A+,Yes
S07206,History,Degree Better Three.,2024-11-09,Pending,D,Yes
S10860,Science,Turn Onto Design Challenge.,2025-01-16,Done,C,-
S11178,Arabic,Through Fine Water.,2024-10-22,Not Done,D,-
S04652,Math,Whole Energy.,2025-02-17,Done,A,-
S11791,English,White Detail Book.,2024-11-29,Done,F,No
S07933,Science,Fill Behind Street.,2025-01-29, Done ,C,-
S08473,Geography,Occur Cost Opportunity.,2024-10-20,Pending,F,No
S03082,Geography,Especially.,2024-10-31,Not Done,D,-
S08978,English,Girl My.,2024-09-21,Pending,A,Yes
S09458,Geography,Purpose Could.,2025-01-23,Pending,A+,No
S04898,Arabic,Per Deal.,2025-01-01,Done,A+,-
S08961,Math,Else.,2025-01-23,Done,F,Yes
S04786,Math,Foreign.,2025-01-01, Done ,F,-
S07834,History,Surface As Far War.,2024-12-01,Pending,B,No
S10630,Arabic,Phone Tell Blue.,2025-01-05, Done ,F,-
S00881,Science,Deal We.,2024-10-28, Done ,C-,-
S03194,Math,Worry Always.,2024-11-13,Pending,F,No
S02777,Geography,Skill Line Suggest.,2024-05-12,Done,A,Yes
S11067,History,Recently Affect Speech.,2024-09-30,Not Done,C-,-
S05817,Math,Report Writer Every.,2024-12-22,Done,B-,-
S11021,English,Half.,2024-09-11,Not Done,B-,Yes
S06614,Math,Power.,2025-04-01,Done,F,-
S06255,English,List Administration.,2025-02-22,Not Done,F,Yes
S11496,Math,Black.,2024-10-09,Done,B,No
S06214,Science,All Practice Show Quality.,2024-11-18,Not Done,B-,Yes
S06876,History,Where Specific Develop.,2025-01-04,Done,B,-
S10569,Arabic,Official Song Everything Might.,2024-12-22,Done,A,Yes
S10298,English,Prove Traditional Lose.,2025-01-26,Pending,B-,Yes
S08132,Arabic,Collection Memory Behind.,2024-11-23,Done,B,No
S09195,History,Pretty Marriage.,2024-04-12,Done,C-,-
S10459,Math,Truth Word Level.,2024-10-17,Not Done,A+,Yes
S10102,Geography,Say Choose Reason Letter.,2024-10-23,Done,A+,-
S05782,Geography,Think Discover.,2024-12-22,Done,C-,No
S00512,Science,Long Decide.,2024-09-13,Not Done,B-,Yes
S06335,History,Operation Money.,2024-11-25,Done,B-,-
S06314,Arabic,Note Cause.,2024-11-20,Done,A+,No
S02969,Math,Describe History.,2024-11-08,Done,D,Yes
S11792,Geography,Friend Risk Perhaps.,2024-11-18, Done ,F,-
S10982,History,Political Brother Discuss.,2024-11-18,Pending,B,-
S10032,History,Begin Window.,2024-10-30, Done ,B,No
S05153,Science,Agree Four.,2024-12-11, Done ,C,No
S07584,English,Ahead Event Piece.,2024-09-24,Pending,D,-
S04214,Arabic,Know New Worker.,2024-10-13,Not Done,C,-
S09529,Science,Spring Three.,2024-12-24,Pending,C,-
S07780,History,Course Never Wear.,2025-02-20,Pending,A+,Yes
S00482,Science,Computer Throw Design.,2024-10-25,Not Done,A+,No
S10903,History,Baby Drop Watch Ground.,2024-09-13,Done,B-,No
S11489,Geography,High Head.,2024-12-28,Not Done,A,No
S05156,History,Piece Able.,2024-07-11,Done,D,Yes
S09594,Arabic,Us Baby.,2025-01-14,Not Done,B,No
S11103,History,Force Left.,2024-09-22,Not Done,C-,No
S04694,Arabic,Only Process Base.,2025-02-22,Done,F,Yes
S11583,Arabic,Eat Wide.,2024-11-10,Done,B-,-
S11649,Math,Environmental Responsibility.,2024-11-26, Done ,A+,No
S04870,Math,Similar Bag.,2025-04-01,Not Done,C-,No
S03346,History,Mind Decade Force.,2024-10-02, Done ,A+,No
S05383,History,Situation.,2025-01-24,Done,D,Yes
S10263,English,Right Short.,2024-10-29,Pending,C-,No
S08530,English,Leader Sound.,2024-11-27,Done,C,No
S03598,Math,Tough Toward Star.,2024-09-28,Not Done,B-,-
S00504,History,Card Office Adult.,2025-01-19,Done,F,Yes
S09917,Arabic,Imagine Gas.,2024-09-18,Not Done,C-,-
S05968,English,Take.,2024-10-15,Pending,B,Yes
S05082,Geography,Cup There.,2024-12-13,Done,F,Yes
S11019,Geography,Both Yourself.,2025-02-13,Done,C,-
S08558,Arabic,Song Hit.,2025-01-13, Done ,A+,Yes
S08832,English,Couple Measure.,2024-12-04,Done,B-,-
S10563,History,Since.,2025-02-05,Done,F,-
S01093,History,His Standard Dog Receive.,2024-12-01,Not Done,B,Yes
S07537,Science,Result Value.,2025-02-09, Done ,C-,Yes
S05805,Geography,Democrat They.,2024-09-19, Done ,C-,Yes
S01507,Arabic,My Glass Rest.,2024-10-27,Pending,A+,Yes
S11226,English,Future Practice Commercial Outside.,2024-10-21,Done,C-,Yes
S05394,History,State Scene Wide.,2025-01-29,Pending,C,No
S11032,Arabic,First Blue Federal Leader.,2024-12-01,Done,D,-
S00726,Math,Collection Whatever.,2024-12-13,Not Done,A+,-
S10170,Geography,Eat.,2024-09-18, Done ,A+,No
S04613,Geography,Hard Music.,2024-09-22,Done,D,No
S11884,History,End Senior Issue.,2025-01-10,Done,A,Yes
S09196,Math,Water Republican Because.,2024-10-03, Done ,B-,No
S00380,History,Such.,2025-02-04, Done ,B-,-
S10476,Geography,Allow Worker Significant.,2025-11-02, Done ,A,-
S03589,Geography,General Effect.,2024-11-30,Done,F,Yes
S08219,Science,Right Boy Old Continue.,2024-10-03,Done,F,-
S10364,English,Anyone Sit Or.,2024-12-04,Done,B-,Yes
S05913,Math,Hand.,2024-10-07,Not Done,A,No
S08983,English,Rule Call Forget.,2024-10-22,Done,A+,-
S08223,English,Save Yourself Front.,2025-01-20,Not Done,B,No
S08867,History,Page Indeed.,2024-01-10,Done,A,No
S05618,Arabic,Since Interesting Question.,2024-09-25, Done ,B,Yes
S06482,Math,Magazine Some Again.,2024-11-28,Not Done,B,-
S03844,Math,Rule Go State.,2024-11-22, Done ,B,-
S06631,Arabic,Middle Maintain.,2025-02-13,Not Done,C,Yes
S05778,Science,Born Book.,2025-01-27, Done ,D,No
S03854,History,Left This Few Sell.,2024-12-18,Not Done,D,-
S02754,English,Unit Father No.,2024-10-07, Done ,B,-
S11020,English,Pick Skin.,2024-12-11,Pending,A,-
S05482,English,Although Recent Special.,2024-11-03,Done,C-,-
S09286,Science,Check Upon.,2024-09-20,Done,A+,-
S11329,Math,Name Congress Ability.,2024-12-05,Not Done,D,No
S00620,Math,Me Class.,2025-02-24,Not Done,B,Yes
S09627,English,Environment It.,2024-10-28,Done,D,-
S01674,English,Yet South.,2025-03-06,Done,C,Yes
S08420,History,Chance Avoid.,2025-11-02,Pending,D,Yes
S05578,History,Thought Public.,2024-10-11,Pending,C-,No
S09564,English,Itself Painting.,2025-01-01,Not Done,C-,-
S06452,Geography,Lot Book Consider.,2025-01-14,Not Done,B-,-
S02845,English,Off Themselves Back.,2024-10-12, Done ,F,No
S11808,English,Beyond Personal Fish.,2024-10-17,Not Done,C-,-
S02500,History,Evening Loss Establish.,2025-02-18, Done ,B,Yes
S06480,Math,Trade.,2024-10-10, Done ,A,-
S08898,Arabic,Effort Painting Soldier.,2024-11-30,Not Done,A+,-
S09813,Geography,Cup Through.,2024-09-17,Not Done,A,Yes
S12094,Geography,Will Apply.,2024-11-02,Not Done,C-,-
S00638,Arabic,You Piece.,2024-10-22, Done ,A,No
S03640,Math,Total.,2025-02-13,Not Done,F,No
S02163,Arabic,Resource Goal Improve.,2025-02-14,Not Done,D,Yes
S09278,English,Next Miss Response.,2025-02-19, Done ,B-,No
S02777,Geography,Century Order Feeling.,2025-01-13,Done,C-,No
S06624,Science,Develop Tend Source.,2024-09-12,Pending,A+,-
S08862,English,Mean Yeah Affect.,2025-02-25,Done,D,Yes
S00860,Math,Direction Why Pull Watch.,2024-12-23,Done,B,No
S10851,English,Suffer Image Candidate Spend.,2024-12-13,Not Done,A+,Yes
S10376,Arabic,Would Stop.,2024-10-17,Not Done,B-,Yes
S11309,Math,Why Fear.,2024-11-12, Done ,B-,Yes
S10856,Arabic,Must Despite Imagine.,2024-09-13,Done,B-,No
S06447,Arabic,Media Ahead.,2024-10-01,Not Done,D,No
S01637,Arabic,Huge Short Position.,2025-01-28,Done,C,-
S07598,Geography,No Look Always.,2024-10-18,Pending,D,No
S05876,Science,Company Traditional.,2025-01-12,Done,B-,Yes
S11191,Science,Happy Street Shoulder.,2025-02-28, Done ,B-,No
S03932,Science,Bar Never Walk.,2024-12-21,Not Done,D,No
S12074,Geography,Dinner Morning.,2025-01-05,Not Done,C,-
S05482,History,Reality Still Ago.,2024-10-24,Done,C-,No
S02499,Science,Assume Hear Stop.,2025-01-05,Not Done,A,No
S06638,Math,Trade Soon.,2024-11-12,Pending,D,No
S11305,History,Upon Choose.,2025-01-07,Not Done,F,No
S02072,Science,Build Always.,2024-09-15,Done,C-,-
S11843,Arabic,Month Sort.,2025-01-11,Done,C,No
S07164,Arabic,Animal Wonder List.,2025-01-01,Not Done,C,Yes
S03902,Science,Well Artist Raise.,2025-02-27,Done,D,No
S04308,History,Participant Either.,2024-12-16,Not Done,C-,No
S00483,History,Congress Say.,2024-09-09,Not Done,F,-
S08821,Science,Property More That.,2025-01-07,Not Done,D,-
S01670,English,Provide Compare Really Maybe.,2024-10-28,Done,A+,-
S09097,Geography,Happen Artist.,2024-09-13, Done ,A,Yes
S07458,Science,Live Suffer.,2024-10-13,Not Done,A,No
S04317,English,Must Few Last.,2025-02-26,Done,D,-
S09223,Arabic,Environment Evening.,2025-02-11, Done ,A,Yes
S09009,English,Only Why Mean.,2024-09-21,Done,B-,-
S08815,Geography,Ok.,2025-04-01,Done,B,Yes
S04088,Arabic,Seat Walk.,2024-09-23,Not Done,D,No
S03200,Science,Record Plant.,2024-10-08,Pending,A+,-
S03485,Geography,Any Southern Notice.,2025-01-24,Done,A,-
S00510,Geography,About While.,2025-02-20, Done ,F,-
S07066,Geography,Policy Western Contain.,2024-09-11, Done ,A,No
S00337,Math,Spend Knowledge.,2024-12-03,Pending,A+,-
S10023,Science,Wide Fill.,2024-09-28,Not Done,A,Yes
S09694,Geography,Writer Education Point.,2025-02-23,Not Done,B,No
S08668,Science,Every Security Step.,2025-02-18, Done ,D,No
S02489,Math,Face Tree.,2025-03-03,Done,C-,Yes
S06547,Arabic,Reason Machine Exist.,2025-01-13,Done,A+,Yes
S10454,Geography,Operation Key Reality.,2024-11-23,Not Done,B,-
S10707,Math,Yeah Successful.,2024-11-29,Not Done,C,Yes
S09447,History,Condition Employee.,2024-10-24,Not Done,B,Yes
S07048,Geography,Here Someone Research.,2024-11-18,Not Done,A,-
S03384,English,Always Skill Over.,2024-09-12,Done,C,No
S00614,Arabic,Table Well.,2024-11-18,Done,C,Yes
S00190,Geography,Not.,2024-11-07,Done,D,No
S09350,Science,Stay Individual.,2024-12-08,Done,A,-
S10779,Arabic,Reflect Nice Series.,2025-01-07,Done,B-,No
S03399,English,Field Though Scene.,2025-01-17,Done,A+,No
S04446,History,Official Subject.,2025-01-07,Done,D,-
S07965,Arabic,Once Beyond People.,2025-11-02,Not Done,B-,-
S10711,Science,Happen Set Wish.,2024-12-27, Done ,D,-
S05579,History,West Evidence Foot.,2024-08-11,Done,F,Yes
S06794,Arabic,Me Free.,2024-11-27,Not Done,C-,Yes
S02310,Science,Write Thousand Threat.,2025-01-09,Not Done,F,No
S00061,Arabic,Continue Listen Letter Accept.,2024-12-29, Done ,A,Yes
S00330,Geography,Fine.,2025-01-23,Pending,D,No
S05592,Math,Culture Public Five.,2024-09-21,Not Done,B,-
S00602,Arabic,Available Especially Another.,2024-10-09, Done ,A+,Yes
S11684,Math,Sense Go Soon.,2024-03-12,Done,D,Yes
S08132,Math,Follow Along Issue Throw.,2025-07-03,Done,B,Yes
S09079,Arabic,Organization Even Great.,2024-10-02,Done,A+,-
S06655,History,Without Argue Study Partner.,2024-11-27,Done,B,No
S10100,Science,True Still Market.,2025-04-02,Done,F,Yes
S05746,Geography,Edge Different Address.,2024-12-21,Pending,F,Yes
S03478,Science,Bank Concern Degree.,2025-01-01,Not Done,A,-
S04422,Math,Picture Ready.,2025-03-06,Done,B-,No
S02185,Math,Specific Station Economic.,2024-11-23,Pending,C,Yes
S04474,Arabic,Only Detail.,2024-11-19,Not Done,F,No
S03183,Arabic,Method Interview.,2024-12-16,Not Done,C-,Yes
S02404,Math,Bit Economic.,2024-10-16,Not Done,C,Yes
S05292,Arabic,Onto Return.,2025-01-24, Done ,B-,-
S07237,History,According Cause Study.,2024-12-13,Pending,C-,Yes
S03494,Math,Floor Guess.,2024-09-09,Pending,D,-
S05815,Science,Wide Word Whatever.,2024-10-26,Done,B-,No
S00119,English,Matter Attorney.,2024-10-09,Done,F,No
S02404,Arabic,Player Reality Weight.,2024-09-12, Done ,A,-
S07453,Arabic,Result Dark.,2024-09-13,Done,C,-
S04267,English,Why.,2024-12-23,Done,A+,Yes
S08833,History,Into Card.,2025-03-04,Done,D,-
S02550,Math,Avoid Decision Positive.,2024-04-12,Done,C-,Yes
S03288,Geography,Usually Garden.,2024-11-23, Done ,B-,No
S09853,English,Case.,2025-02-14,Pending,B-,No
S04892,Geography,Hot Discover Stand.,2024-11-22,Not Done,B-,Yes
S03745,English,Use Create Major.,2024-12-02,Not Done,A+,Yes
S03003,English,Security Vote.,2025-02-27,Done,C-,Yes
S07458,Science,Culture Family.,2025-02-27,Done,C,Yes
S00059,Geography,Add Soon.,2024-11-06, Done ,B,-
S01934,English,Suddenly Break.,2025-02-21, Done ,B,-
S08788,Arabic,Leader Institution Another.,2024-12-20,Done,A+,Yes
S03050,History,Wear Myself Foreign.,2024-10-11, Done ,F,-
S02387,Arabic,Within New Four Instead.,2025-03-01,Done,D,-
S00407,English,Current Field.,2024-11-07,Not Done,C-,Yes
S10381,English,Return Art.,2025-01-09,Done,A+,-
S11460,Geography,Eye Organization.,2024-09-21, Done ,F,-
S03188,Math,Behind Those Drive.,2024-12-23,Pending,C,No
S05057,Science,Economic Make Fight.,2024-12-18,Done,A,-
S11441,Geography,Collection Morning.,2025-02-13,Not Done,C-,No
S06545,Arabic,School Job Size.,2024-11-20,Pending,C-,Yes
S03166,Science,Pressure Time Admit.,2025-01-25,Not Done,B-,-
S07412,Geography,Film Young.,2024-01-12, Done ,A+,Yes
S07232,Science,Certain Exactly Relationship.,2024-10-23,Not Done,C-,-
S10504,Math,Direction Artist.,2024-11-27,Not Done,B-,-
S06953,Arabic,Traditional Same Movement.,2025-02-19,Pending,C,Yes
S10479,Arabic,House Amount Table.,2025-01-30,Pending,C-,No
S01652,History,Kid Report Teacher.,2024-11-11,Done,B-,-
S00357,History,Nice Herself Occur.,2024-12-18,Done,C-,Yes
S07204,Arabic,Exactly Turn Security.,2025-01-24, Done ,C,Yes
S10216,English,Compare Force Finally.,2025-01-04,Not Done,D,Yes
S07854,Math,Answer.,2024-12-29,Done,B,-
S00610,Math,Speak Leg Evening.,2024-10-03, Done ,F,No
S08667,Math,Billion Win Serve.,2024-10-14,Done,A+,-
S01709,Math,Find Population Raise.,2024-11-19,Done,C-,-
S10269,History,Radio Ball Man.,2024-10-06,Pending,F,No
S08756,History,Town State Say.,2024-12-10,Pending,B,Yes
S01690,Science,Nation Specific.,2024-11-04,Not Done,D,No
S05072,Science,Which Because Difference.,2024-09-14, Done ,B,No
S06973,History,Live Money Card.,2024-09-25, Done ,B-,Yes
S01657,Math,Agency Open.,2024-11-01,Done,A+,No
S08077,History,Method Eight Away Prove.,2024-11-11,Not Done,C-,No
S06457,English,Recent Sea.,2024-10-30,Not Done,C,Yes
S04169,Science,Control Over.,2025-01-02,Not Done,B,No
S07788,History,New Keep Base.,2025-02-08,Not Done,B,-
S11292,History,Natural Give.,2025-01-20,Done,F,No
S09157,Arabic,Support Wonder Sort.,2024-09-11,Not Done,F,Yes
S08731,Geography,Cut Subject.,2024-11-27,Not Done,B,Yes
S00372,Math,Feeling Tough.,2025-02-02, Done ,D,-
S09561,History,Great Economy.,2024-04-11,Pending,A,-
S09122,English,Quickly Cold.,2024-11-04,Pending,C-,-
S01096,History,Receive Stand Senior Party.,2024-12-18,Done,F,No
S06252,Math,Tv City Laugh.,2024-10-22,Done,F,No
S04658,History,Political New Exist.,2024-11-10,Done,C,-
S00933,History,Fact Happy.,2025-02-23,Done,B-,-
S10163,Geography,Available Heavy Special.,2024-12-26,Not Done,C-,-
S01043,English,Force Cup Foot.,2024-11-14,Pending,C,Yes
S04567,English,City Go Couple.,2025-03-09,Done,C,Yes
S09146,History,Low Rich.,2025-01-25,Done,C,No
S00435,Arabic,Hold Investment Manager.,2024-11-06, Done ,C,-
S11253,Math,Control Prevent Two.,2024-10-19, Done ,A+,No
S04928,Geography,Sister Hold Effect.,2025-01-23,Done,B-,Yes
S10255,History,Foot Purpose.,2024-10-27,Done,F,-
S00391,Math,Pull Professor.,2024-10-10,Done,F,No
S03685,Science,Piece To.,2025-01-17,Not Done,B,Yes
S10714,Geography,Most Decision.,2024-11-19,Not Done,B,Yes
S03074,Science,Soldier Stay.,2024-12-04,Done,B-,No
S07524,Geography,Realize Participant Billion.,2025-02-07, Done ,C-,-
S10572,Geography,Leg Order.,2025-04-03,Done,A,-
S01302,Arabic,Late Player Find Value.,2024-12-12,Done,B,Yes
S01857,Math,Simply Amount Question.,2024-10-09,Not Done,C,Yes
S10267,Math,Policy Drive Message.,2024-09-19,Done,F,-
S04548,Science,Drop Too Early.,2024-10-29,Not Done,D,Yes
S04947,History,Last Might Young.,2025-01-03,Not Done,A+,No
S10616,English,Chair Send Line.,2025-01-18,Pending,D,No
S10468,Math,Off Experience.,2025-02-15,Done,C-,-
S06207,Arabic,Trade Stand Pass Recent.,2025-03-02,Done,B-,No
S06239,Math,Face Because.,2024-09-10,Done,B,-
S10338,Science,Job Something Indicate.,2024-09-19,Not Done,B,-
S00672,Science,Whether Try Government Individual.,2024-12-14,Pending,F,-
S06071,Math,Would Example Accept.,2024-09-20,Pending,C,-
S01230,English,Phone Ok.,2024-12-20,Not Done,A,No
S09719,Science,Age Participant Shake Off.,2025-01-13,Done,B-,No
S03689,History,Before Million.,2024-09-20,Not Done,A+,-
S01881,Arabic,Expert Dog Stop Color.,2025-02-03,Done,A+,-
S06426,English,Inside Green Drop.,2025-01-16,Done,B-,No
S00505,Science,During Can.,2024-11-12,Pending,A,Yes
S01226,Science,Stay Simply.,2025-03-01,Not Done,C-,-
S10525,Math,Structure Party Still.,2024-10-13,Pending,C-,-
S10136,English,Party Moment.,2025-02-05,Pending,A,Yes
S08629,Arabic,Free Very Glass Nor.,2025-02-24, Done ,C-,Yes
S05466,Math,Practice Raise Age.,2025-02-23,Pending,A,Yes
S05813,History,Land Song.,2024-11-07,Not Done,B-,-
S07320,Geography,Indeed.,2024-11-19, Done ,C,Yes
S01252,Geography,Job Skin Southern.,2024-08-10,Done,F,Yes
S06864,Arabic,Both Eight Knowledge Peace.,2025-02-04, Done ,C,No
S05526,Science,Reason Matter It Guess.,2024-10-19,Done,C-,-
S07736,History,Very Represent.,2024-09-27,Not Done,A+,Yes
S06437,History,Than Production.,2024-10-01,Done,B,-
S00997,Arabic,Away Challenge.,2024-10-19,Not Done,F,Yes
S02949,English,Camera Affect His Simply.,2024-12-25,Pending,A,Yes
S09700,History,Surface Soon.,2025-12-02,Not Done,D,-
S08971,Geography,Machine Modern.,2025-06-01,Not Done,A,No
S00965,English,Spring Bring Finish.,2024-12-10,Not Done,F,Yes
S01836,Math,Guess Speech Cost.,2024-06-11,Not Done,B-,Yes
S10852,Science,East Activity Brother.,2025-07-03,Not Done,A+,-
S01013,English,Community Myself Remain.,2024-10-12, Done ,A,-
S07866,Geography,Project Prepare Over Work.,2024-11-17,Pending,C,No
S00780,Science,Another Sport Kitchen.,2024-09-25,Not Done,C,No
S09598,Science,Section Agree Anyone.,2025-02-27,Done,D,No
S09480,English,Present Only Sense.,2024-08-12,Done,B,-
S02174,Science,Election Including Whom.,2024-11-09,Pending,F,Yes
S08830,Math,Forward Public Imagine.,2024-05-10,Not Done,C-,Yes
S03819,History,Else Someone Some.,2025-02-17,Done,F,-
S03536,Geography,Leg Article Lawyer.,2024-12-26,Done,B-,No
S06969,English,Good Detail Identify.,2025-02-01,Done,D,No
S02082,Arabic,Lose Allow.,2024-05-12,Done,B-,-
S00063,Science,Although Nation.,2025-01-02,Not Done,F,No
S06023,Science,Thought Doctor Key.,2024-12-28,Done,B-,No
S05817,History,Especially That.,2024-11-15,Pending,B,No
S05737,English,Paper Management.,2024-12-31,Pending,C-,No
S01688,English,General Individual.,2024-10-29,Done,D,Yes
S04161,Arabic,Certain Small Relate.,2024-10-14,Done,A,No
S11522,Math,Near Analysis Cause.,2024-11-19,Not Done,B-,Yes
S03312,History,Professor Many Way.,2024-09-21,Not Done,A+,-
S03763,Science,Sense Window Late Bank.,2024-10-24, Done ,A,Yes
S02635,History,Maintain Central Describe.,2024-12-16,Done,C-,No
